date,price,soy_ret_1d,event_type,direction,primary_driver,secondary_driver,narrative_strength,speculation_level,data_confirmation,fade_risk,oil_chg7,dollar_chg7,rsi_14,vol_30d,mom_5d,mom_20d,news_sentiment,cot_noncomm_long_pct,outcome_1d_pct,outcome_7d_pct,outcome_15d_pct,outcome_30d_pct,fade_occurred_7d
2017-08-18,937.5,0.779,speculative_mom,bullish,speculative_mom,oil_energy,0.519,1.0,0.0,0.209,-0.0212,-0.001,29.6,0.0151,0.0021,-0.0709,0.0,0.0,-0.533,-0.72,1.84,2.107,False
2017-08-23,935.0,0.134,speculative_mom,bullish,speculative_mom,macro_fx,0.384,0.923,0.0,0.2,0.0172,-0.0033,41.3,0.0142,0.0144,-0.0544,0.0,0.0,0.668,0.749,3.449,3.556,False
2017-08-24,941.25,0.668,speculative_mom,bullish,speculative_mom,oil_energy,0.377,0.918,0.0,0.2,-0.0025,-0.0061,45.7,0.0121,0.0118,-0.0538,0.0,0.0,-0.239,2.045,2.922,3.293,True
2017-08-25,939.0,-0.239,macro_fx,bullish,macro_fx,speculative_mom,0.472,0.956,0.0,0.2,0.0233,-0.008,37.9,0.0118,0.0016,-0.0617,0.0,0.0,-0.399,2.716,3.062,2.955,True
2017-09-05,960.5,1.964,oil_energy,bullish,oil_energy,macro_fx,0.489,0.904,0.0,0.055,0.0259,-0.0104,72.7,0.0122,0.027,0.0008,0.0,0.0,0.416,0.703,0.312,2.525,False
2017-09-07,963.25,-0.13,macro_fx,bullish,macro_fx,speculative_mom,0.664,1.0,0.0,0.148,0.0541,-0.0074,70.1,0.0118,0.0436,0.0003,0.0,0.0,-0.701,0.467,-0.389,2.414,True
2017-09-08,956.5,-0.701,oil_energy,bullish,oil_energy,macro_fx,0.576,0.852,0.0,0.0,0.0224,-0.011,61.7,0.0118,0.0216,0.0277,0.0,0.0,-0.183,0.941,1.228,2.326,False
2017-09-13,953.0,0.927,macro_fx,bullish,macro_fx,oil_energy,0.555,0.858,0.0,0.2,0.0425,-0.0031,59.5,0.0101,-0.0119,0.0339,0.0,0.0,1.495,3.279,0.551,2.361,False
2017-09-20,970.0,0.466,macro_fx,bearish,macro_fx,oil_energy,0.654,0.875,0.0,0.1,0.0487,0.0071,75.0,0.0098,0.0178,0.0388,0.0,0.0,0.077,-0.18,-0.49,1.134,False
2017-09-25,971.25,-1.321,oil_energy,bullish,oil_energy,macro_fx,0.529,0.847,0.0,0.0,0.0467,0.0058,56.4,0.0082,0.0036,0.0343,0.0,0.0,-0.798,-1.338,2.033,1.313,False
2017-09-28,959.5,-0.621,macro_fx,bearish,macro_fx,speculative_mom,0.438,0.869,0.0,0.2,0.042,0.0142,51.7,0.0081,-0.0116,0.0395,0.0,0.0,0.912,0.756,2.814,1.641,False
2017-09-29,968.25,0.912,speculative_mom,bearish,speculative_mom,macro_fx,0.26,0.84,0.0,0.2,0.025,0.0062,57.1,0.0081,-0.0163,0.0342,0.0,0.0,-1.136,-0.232,1.084,0.93,True
2017-10-02,957.25,-1.136,macro_fx,bearish,macro_fx,oil_energy,0.431,0.797,0.0,0.2,0.0006,0.0141,56.8,0.0084,-0.0144,0.0162,0.0,0.0,-0.209,0.836,2.455,0.653,True
2017-10-06,972.25,0.413,oil_energy,bearish,oil_energy,macro_fx,0.548,0.748,0.0,0.0,-0.0547,0.0047,52.5,0.0084,0.0041,0.0165,0.0,0.0,-0.566,1.286,0.309,1.877,True
2017-10-12,992.0,2.771,speculative_mom,bullish,speculative_mom,oil_energy,0.32,0.88,0.0,0.0,0.0036,-0.0048,53.8,0.0095,0.0245,0.0256,0.0,0.0,-0.078,1.399,-0.302,3.315,False
2017-10-26,971.25,-0.436,macro_fx,bearish,macro_fx,speculative_mom,0.816,0.806,0.0,0.2,0.0146,0.012,49.4,0.0082,-0.0155,0.0122,0.0,0.0,0.412,1.313,0.077,1.905,False
2017-10-27,975.25,0.412,macro_fx,bearish,macro_fx,oil_energy,0.541,0.7,0.0,0.2,0.0357,0.0167,55.4,0.0083,-0.0036,0.0072,0.0,0.0,-0.256,1.102,1.564,0.743,True
2017-11-06,984.0,0.716,oil_energy,bullish,oil_energy,macro_fx,0.622,0.771,0.0,0.0,0.0895,0.0012,49.4,0.0081,0.0116,0.0178,0.0,0.0,0.203,-1.842,0.915,-2.846,True
2017-11-14,959.0,-0.467,macro_fx,bullish,macro_fx,speculative_mom,0.571,0.914,0.0,0.0,0.0011,-0.0117,40.1,0.0083,-0.0274,-0.0261,0.0,0.0,-0.467,3.571,4.562,-1.382,True
2017-11-15,976.25,1.799,oil_energy,bearish,oil_energy,macro_fx,0.324,0.774,0.0,0.0,-0.0352,-0.0096,52.6,0.0089,-0.0119,-0.0081,0.0,0.0,-0.467,3.571,1.613,-1.382,True
2017-11-17,990.5,1.903,oil_energy,bearish,oil_energy,macro_fx,0.471,0.788,0.0,0.0,-0.0046,-0.0128,57.9,0.0094,0.0136,0.012,0.0,0.0,-0.05,0.202,-0.808,-3.104,False
2017-11-22,997.25,0.834,macro_fx,bullish,macro_fx,oil_energy,0.64,0.86,0.0,0.0,0.0222,-0.0134,53.9,0.0094,0.0215,0.0223,0.0,0.0,-0.401,0.125,-2.958,-3.911,True
2017-12-06,1002.75,-0.57,oil_energy,bearish,oil_energy,macro_fx,0.613,0.768,0.0,0.0,-0.037,0.0076,67.0,0.0079,0.0103,0.017,0.0,0.0,-1.072,-3.54,-5.684,-1.845,False
2017-12-12,975.75,-0.687,macro_fx,bearish,macro_fx,speculative_mom,0.509,0.965,0.0,0.308,-0.0209,0.0129,41.8,0.0083,-0.0325,0.0127,0.0,0.0,0.359,-2.767,-1.691,0.999,True
2017-12-13,979.25,0.359,macro_fx,bearish,macro_fx,speculative_mom,0.598,0.879,0.0,0.2,-0.0151,0.0026,38.2,0.0084,-0.0234,0.0211,0.0,0.0,-1.174,-3.038,-1.813,1.251,False
2017-12-26,959.25,1.027,oil_energy,bullish,oil_energy,speculative_mom,0.534,0.849,0.0,0.238,0.0514,-0.0025,18.1,0.008,-0.0023,-0.0369,0.0,0.0,-0.391,0.235,1.433,2.971,True
2018-01-12,944.0,0.372,macro_fx,bullish,macro_fx,oil_energy,0.844,0.844,0.0,0.0,0.0433,-0.0129,46.4,0.0063,-0.0182,-0.036,0.0,0.0,0.372,5.111,2.728,9.958,False
2018-01-16,968.0,2.542,macro_fx,bullish,macro_fx,oil_energy,0.541,0.77,0.0,0.0,0.0277,-0.0159,60.5,0.0079,0.0102,0.0003,0.0,0.0,0.372,5.111,1.885,9.958,False
2018-01-18,973.0,0.439,macro_fx,bullish,macro_fx,speculative_mom,0.625,0.944,0.0,0.0,0.036,-0.0198,60.9,0.0077,0.0275,0.012,0.0,0.0,0.437,1.901,1.516,9.018,False
2018-01-19,977.25,0.437,macro_fx,bullish,macro_fx,speculative_mom,0.671,1.0,0.0,0.153,0.0065,-0.0212,71.1,0.0075,0.0391,0.0222,0.0,0.0,0.716,2.354,0.588,9.158,False
2018-01-22,984.25,0.716,speculative_mom,bullish,speculative_mom,macro_fx,0.659,1.0,0.0,0.173,-0.0013,-0.0209,71.5,0.0076,0.0426,0.0317,0.0,0.0,0.203,1.168,1.778,8.153,False
2018-01-23,986.25,0.203,macro_fx,bullish,macro_fx,speculative_mom,0.574,0.904,0.0,0.021,0.0105,-0.0188,71.0,0.0074,0.0189,0.0395,0.0,0.0,0.608,-0.127,2.586,6.971,True
2018-01-24,992.25,0.608,macro_fx,bullish,macro_fx,speculative_mom,0.895,0.935,0.0,0.03,0.0204,-0.0193,71.5,0.0074,0.0243,0.045,0.0,0.0,0.0,-1.361,2.52,6.198,False
2018-02-02,978.75,-0.635,macro_fx,bullish,macro_fx,speculative_mom,0.592,0.801,0.0,0.2,-0.0024,-0.0001,69.0,0.0074,-0.0068,0.0203,0.0,0.0,-0.92,3.372,5.67,6.548,True
2018-02-06,986.25,1.701,oil_energy,bearish,oil_energy,macro_fx,0.38,0.851,0.0,0.2,-0.0416,0.0058,59.5,0.0081,-0.014,0.0292,0.0,0.0,-0.33,3.853,5.957,4.411,True
2018-02-07,983.0,-0.33,macro_fx,bearish,macro_fx,oil_energy,0.721,0.848,0.0,0.2,-0.0575,0.0106,55.5,0.0082,-0.0128,0.0285,0.0,0.0,0.483,3.917,7.579,4.756,False
2018-02-08,987.75,0.483,macro_fx,bearish,macro_fx,oil_energy,0.517,0.929,0.0,0.0,-0.0519,0.0117,55.7,0.008,0.0028,0.043,0.0,0.0,-0.481,3.923,7.391,4.1,True
2018-02-09,983.0,-0.481,oil_energy,bearish,oil_energy,macro_fx,0.717,0.941,0.0,0.0,-0.0854,0.0147,49.3,0.008,0.0043,0.0452,0.0,0.0,1.907,5.214,8.52,4.323,False
2018-02-12,1001.75,1.907,oil_energy,bearish,oil_energy,macro_fx,0.813,1.0,0.0,0.11,-0.0989,0.0174,57.3,0.0084,0.033,0.0612,0.0,0.0,0.998,3.02,6.264,1.772,False
2018-02-13,1011.75,0.998,oil_energy,bearish,oil_energy,macro_fx,0.775,0.939,0.0,0.0,-0.0956,0.0056,58.9,0.0085,0.0259,0.0452,0.0,0.0,0.544,2.422,4.275,0.618,False
2018-02-14,1017.25,0.544,macro_fx,bullish,macro_fx,speculative_mom,0.543,1.0,0.0,0.116,-0.0553,-0.0048,60.8,0.0085,0.0348,0.0501,0.0,0.0,0.688,1.671,3.588,0.618,False
2018-02-15,1024.25,0.688,speculative_mom,bullish,speculative_mom,macro_fx,0.563,1.0,0.0,0.123,-0.0323,-0.0112,66.7,0.0085,0.037,0.0527,0.0,0.0,-0.268,1.342,0.488,1.098,True
2018-02-16,1021.5,-0.268,speculative_mom,bullish,speculative_mom,macro_fx,0.59,1.0,0.0,0.131,-0.0018,-0.0129,63.3,0.0086,0.0392,0.0453,0.0,0.0,0.489,2.301,1.15,1.615,False
2018-02-20,1026.5,0.489,macro_fx,bullish,macro_fx,speculative_mom,0.667,0.918,0.0,0.0,0.0123,-0.0057,62.1,0.0086,0.0247,0.0429,0.0,0.0,0.755,3.02,1.364,-1.096,False
2018-02-23,1036.25,0.412,oil_energy,bullish,oil_energy,speculative_mom,0.519,0.92,0.0,0.167,0.0737,0.002,78.3,0.0083,0.0117,0.0443,0.0,0.0,-0.193,2.726,1.279,1.037,False
2018-02-27,1038.0,0.363,macro_fx,bearish,macro_fx,speculative_mom,0.821,0.93,0.0,0.233,0.0272,0.02,81.7,0.0081,0.0112,0.0469,0.0,0.0,0.674,1.517,-0.939,0.939,False
2018-02-28,1045.0,0.674,macro_fx,bearish,macro_fx,oil_energy,0.703,0.916,0.0,0.3,-0.0006,0.0169,86.3,0.007,0.0104,0.0447,0.0,0.0,1.196,1.517,-1.459,1.507,False
2018-03-01,1057.5,1.196,speculative_mom,bullish,speculative_mom,macro_fx,0.511,1.0,0.0,0.3,-0.0147,0.0067,87.4,0.0072,0.0247,0.062,0.0,0.0,0.307,-2.293,-2.624,-0.307,True
2018-03-02,1060.75,0.307,speculative_mom,bullish,speculative_mom,macro_fx,0.627,1.0,0.0,0.3,-0.007,-0.0016,92.4,0.0072,0.0236,0.0769,0.0,0.0,0.566,-1.909,-3.064,-1.768,True
2018-03-05,1066.75,0.566,speculative_mom,bullish,speculative_mom,oil_energy,0.724,1.0,0.0,0.405,-0.0032,0.0037,91.1,0.0072,0.0314,0.0899,0.0,0.0,-0.211,-3.586,-3.867,-1.945,False
2018-03-06,1064.5,-0.211,speculative_mom,bullish,speculative_mom,macro_fx,0.776,1.0,0.0,0.3,-0.0149,-0.0029,87.0,0.0072,0.0255,0.0977,0.0,0.0,-0.892,-2.231,-4.227,-2.137,False
2018-03-07,1055.0,-0.892,speculative_mom,bullish,speculative_mom,oil_energy,0.545,1.0,0.0,0.102,-0.0432,-0.002,75.1,0.0075,0.0096,0.0697,0.0,0.0,-0.118,-0.521,-3.507,-1.682,False
2018-03-08,1053.75,-0.118,speculative_mom,bearish,speculative_mom,macro_fx,0.558,1.0,0.0,0.224,-0.0459,-0.0027,71.2,0.0075,-0.0035,0.072,0.0,0.0,-0.118,-0.521,-0.854,-2.372,False
2018-03-09,1029.25,-2.325,oil_energy,bullish,oil_energy,speculative_mom,0.68,0.971,0.0,0.2,0.0065,-0.0057,54.2,0.0088,-0.0297,0.042,0.0,0.0,-0.118,-0.521,0.607,-2.372,False
2018-03-19,1022.5,-2.573,macro_fx,bullish,macro_fx,oil_energy,0.294,0.781,0.0,0.2,0.0323,-0.0024,44.4,0.0101,-0.0104,0.001,0.0,0.0,0.841,-2.859,2.689,-1.12,True
2018-03-20,1028.25,0.562,macro_fx,bearish,macro_fx,oil_energy,0.512,0.794,0.0,0.2,0.0219,0.0031,43.9,0.0099,-0.0118,0.0017,0.0,0.0,0.146,-2.859,1.896,0.438,False
2018-03-21,1029.75,0.146,oil_energy,bullish,oil_energy,macro_fx,0.582,0.707,0.0,0.2,0.0621,-0.0013,38.9,0.0095,0.0012,-0.0044,0.0,0.0,0.0,0.558,3.01,1.311,False
2018-03-23,1028.25,-0.146,oil_energy,bullish,oil_energy,macro_fx,0.574,0.876,0.0,0.0,0.0807,-0.0029,33.6,0.0095,-0.0202,-0.0077,0.0,0.0,-0.267,-1.264,1.337,-2.529,False
2018-03-28,1018.0,-0.147,macro_fx,bearish,macro_fx,oil_energy,0.728,0.823,0.0,0.0,0.0374,0.0018,34.4,0.0087,-0.0114,-0.0258,0.0,0.0,-0.147,2.849,1.891,-0.467,False
2018-03-29,1044.75,2.628,speculative_mom,bullish,speculative_mom,oil_energy,0.202,0.801,0.0,0.2,0.0243,-0.0024,56.6,0.0099,0.0146,-0.0121,0.0,0.0,-0.147,2.849,-1.531,-0.467,False
2018-04-02,1035.5,-0.885,oil_energy,bearish,oil_energy,speculative_mom,0.67,0.815,0.0,0.2,-0.0331,0.003,50.9,0.01,0.0071,-0.0238,0.0,0.0,0.241,1.183,-1.424,-0.467,False
2018-04-04,1015.25,-2.192,speculative_mom,bearish,speculative_mom,macro_fx,0.41,0.94,0.0,0.0,-0.0381,0.0078,44.8,0.0108,-0.0042,-0.0463,0.0,0.0,1.576,3.841,1.207,-1.855,False
2018-04-05,1031.25,1.576,macro_fx,bearish,macro_fx,oil_energy,0.68,0.814,0.0,0.2,-0.0307,0.0161,46.4,0.0111,0.013,-0.0225,0.0,0.0,0.242,1.042,-0.315,-3.515,False
2018-04-06,1033.75,0.242,oil_energy,bearish,oil_energy,macro_fx,0.525,0.796,0.0,0.0,-0.0489,0.0083,43.7,0.0111,-0.0105,-0.019,0.0,0.0,1.282,1.185,1.088,-3.41,False
2018-04-10,1050.0,0.287,oil_energy,bullish,oil_energy,macro_fx,0.686,0.764,0.0,0.0,0.0088,-0.0062,60.0,0.0113,0.0116,0.0162,0.0,0.0,-0.214,-1.214,-0.714,-1.857,False
2018-04-17,1046.0,0.384,oil_energy,bullish,oil_energy,speculative_mom,0.513,0.76,0.0,0.2,0.0719,-0.0065,59.8,0.0114,-0.0038,0.023,0.0,0.0,-0.406,-1.721,-3.322,-2.199,False
2018-04-18,1041.75,-0.406,oil_energy,bullish,oil_energy,macro_fx,0.6,0.748,0.0,0.2,0.0796,-0.0024,58.6,0.0115,-0.0057,0.0131,0.0,0.0,-0.432,0.312,-3.312,-2.232,True
2018-04-23,1020.75,-0.778,macro_fx,bearish,macro_fx,speculative_mom,0.651,0.893,0.0,0.0,0.0234,0.0133,42.9,0.0107,-0.0204,-0.0073,0.0,0.0,0.147,1.176,-0.759,-1.91,False
2018-04-25,1027.5,0.514,macro_fx,bearish,macro_fx,speculative_mom,0.803,0.823,0.0,0.2,0.0276,0.0195,47.9,0.0107,-0.0137,0.0078,0.0,0.0,0.049,2.054,-2.701,-2.739,False
2018-04-26,1028.0,0.049,macro_fx,bearish,macro_fx,speculative_mom,0.912,0.774,0.0,0.2,0.0251,0.0228,46.7,0.0105,-0.0089,0.0098,0.0,0.0,1.654,-2.505,-3.21,-5.715,True
2018-04-27,1045.0,1.654,macro_fx,bearish,macro_fx,speculative_mom,0.847,0.808,0.0,0.0,-0.0054,0.0214,48.9,0.0107,0.0158,0.0002,0.0,0.0,-0.694,-3.23,-4.45,-8.732,False
2018-04-30,1037.75,-0.694,macro_fx,bearish,macro_fx,speculative_mom,0.823,0.816,0.0,0.0,0.0041,0.0211,43.5,0.0106,0.0167,0.0022,0.0,0.0,0.458,-2.939,-1.205,-8.07,True
2018-05-01,1042.5,0.458,macro_fx,bearish,macro_fx,oil_energy,0.895,0.847,0.0,0.0,-0.0165,0.0236,47.3,0.0095,0.0198,0.0043,0.0,0.0,-0.935,-2.806,-1.151,-8.07,False
2018-05-02,1032.75,-0.935,macro_fx,bearish,macro_fx,oil_energy,0.663,0.72,0.0,0.0,-0.0103,0.0173,35.1,0.0096,0.0051,0.0172,0.0,0.0,1.017,-3.679,0.629,-10.215,True
2018-05-03,1043.25,1.017,macro_fx,bearish,macro_fx,speculative_mom,0.682,0.796,0.0,0.0,0.0108,0.0181,44.4,0.0098,0.0148,0.0116,0.0,0.0,1.017,-3.679,-0.719,-10.215,True
2018-05-04,1027.25,-1.534,macro_fx,bearish,macro_fx,oil_energy,0.583,0.857,0.0,0.0,0.0245,0.0154,42.8,0.0102,-0.017,-0.0063,0.0,0.0,1.017,-3.679,1.387,-10.215,True
2018-05-07,1002.25,-2.434,speculative_mom,bearish,speculative_mom,macro_fx,0.542,1.0,0.0,0.114,0.0372,0.013,32.2,0.0111,-0.0342,-0.0427,0.0,0.0,0.898,-3.679,2.819,-10.215,True
2018-05-08,1011.25,0.898,macro_fx,bearish,macro_fx,oil_energy,0.636,0.982,0.0,0.0,0.0141,0.0173,38.0,0.0113,-0.03,-0.0369,0.0,0.0,-0.396,-1.607,1.162,-12.04,False
2018-05-09,1007.25,-0.396,oil_energy,bullish,oil_energy,macro_fx,0.618,0.931,0.0,0.0,0.0375,0.0131,38.2,0.0113,-0.0247,-0.0387,0.0,0.0,0.596,-0.869,1.117,-12.584,True
2018-05-11,994.75,-1.826,speculative_mom,bearish,speculative_mom,oil_energy,0.543,1.0,0.0,0.105,0.0408,0.0003,40.4,0.0106,-0.0316,-0.0564,0.0,0.0,-1.826,3.594,0.704,-12.088,True
2018-05-14,1013.0,1.835,speculative_mom,bullish,speculative_mom,oil_energy,0.294,0.862,0.0,0.2,0.037,0.0019,47.0,0.0111,0.0107,-0.0278,0.0,0.0,-1.826,3.594,-1.16,-12.088,True
2018-05-15,1018.75,0.568,macro_fx,bearish,macro_fx,speculative_mom,0.633,0.851,0.0,0.2,0.0228,0.007,47.1,0.0112,0.0074,-0.0261,0.0,0.0,-1.826,1.669,-2.405,-14.847,True
2018-05-16,999.75,-1.865,speculative_mom,bearish,speculative_mom,macro_fx,0.397,0.931,0.0,0.0,0.0107,0.0069,41.7,0.011,-0.0074,-0.0403,0.0,0.0,-1.826,1.669,-2.551,-14.847,True
2018-05-21,1025.25,2.679,macro_fx,bearish,macro_fx,oil_energy,0.42,0.775,0.0,0.0,0.0123,0.0111,45.1,0.0115,0.0121,0.0044,0.0,0.0,0.352,2.454,-6.95,-15.023,False
2018-05-23,1039.25,0.849,speculative_mom,bullish,speculative_mom,macro_fx,0.566,1.0,0.0,0.132,0.0124,0.0153,48.8,0.0116,0.0395,0.0114,0.0,0.0,-0.337,-3.608,-10.777,-18.923,False
2018-05-24,1035.75,-0.337,speculative_mom,bullish,speculative_mom,oil_energy,0.582,1.0,0.0,0.137,-0.0084,0.006,52.7,0.0114,0.041,0.0075,0.0,0.0,0.555,-3.331,-12.575,-18.923,True
2018-05-25,1041.5,0.555,oil_energy,bearish,oil_energy,speculative_mom,0.905,1.0,0.0,0.344,-0.0505,0.0086,64.1,0.0114,0.0431,-0.0033,0.0,0.0,-1.056,-4.537,-12.77,-18.171,False
2018-05-29,1030.5,-1.056,oil_energy,bearish,oil_energy,macro_fx,0.662,0.739,0.0,0.2,-0.0666,0.0146,56.8,0.0114,0.0051,-0.007,0.0,0.0,-0.728,-4.537,-13.731,-18.171,False
2018-05-30,1023.0,-0.728,macro_fx,bearish,macro_fx,oil_energy,0.639,0.805,0.0,0.0,-0.0431,0.0054,55.5,0.0114,-0.0073,-0.0187,0.0,0.0,-0.44,-5.254,-13.05,-18.866,False
2018-05-31,1018.5,-0.44,oil_energy,bearish,oil_energy,speculative_mom,0.696,0.886,0.0,0.0,-0.072,0.0033,51.8,0.0114,-0.02,-0.0138,0.0,0.0,0.27,-6.357,-13.549,-20.079,True
2018-06-01,1021.25,0.27,oil_energy,bearish,oil_energy,speculative_mom,0.823,0.828,0.0,0.0,-0.0876,0.0062,60.4,0.0114,-0.014,-0.0211,0.0,0.0,-1.909,-6.585,-12.411,-18.776,False
2018-06-04,1001.75,-1.909,oil_energy,bearish,oil_energy,speculative_mom,0.908,1.0,0.0,0.127,-0.0987,0.0001,45.6,0.0118,-0.0382,-0.0248,0.0,0.0,-0.05,-6.585,-12.703,-16.197,False
2018-06-05,1001.25,-0.05,oil_energy,bearish,oil_energy,speculative_mom,0.691,0.971,0.0,0.0,-0.0734,0.0012,42.9,0.0118,-0.0284,-0.001,0.0,0.0,-0.699,-7.391,-13.383,-15.88,False
2018-06-07,974.25,-2.012,speculative_mom,bearish,speculative_mom,macro_fx,0.672,1.0,0.0,0.145,-0.0117,-0.0151,41.8,0.0123,-0.0434,-0.0328,0.0,0.0,-0.699,-7.391,-11.599,-14.911,False
2018-06-08,969.25,-0.513,speculative_mom,bearish,speculative_mom,oil_energy,0.773,1.0,0.0,0.17,-0.0362,-0.0064,38.6,0.0123,-0.0509,-0.0434,0.0,0.0,-1.599,-7.391,-11.426,-12.535,False
2018-06-11,953.75,-1.599,speculative_mom,bearish,speculative_mom,oil_energy,0.719,1.0,0.0,0.373,-0.014,-0.0044,19.3,0.012,-0.0479,-0.0412,0.0,0.0,0.026,-6.737,-11.035,-10.039,False
2018-06-12,954.0,0.026,speculative_mom,bearish,speculative_mom,macro_fx,0.699,1.0,0.0,0.443,0.0084,-0.0041,15.7,0.012,-0.0472,-0.0582,0.0,0.0,0.026,-7.704,-11.53,-9.775,False
2018-06-13,936.0,-1.887,speculative_mom,bearish,speculative_mom,oil_energy,0.853,1.0,0.0,0.495,0.0292,-0.0033,7.2,0.0123,-0.0586,-0.0812,0.0,0.0,0.026,-7.704,-10.737,-9.775,False
2018-06-14,927.25,-0.935,macro_fx,bearish,macro_fx,speculative_mom,1.0,1.0,0.0,0.461,0.0209,0.0094,6.9,0.0123,-0.0482,-0.0725,0.0,0.0,0.026,-5.689,-5.743,-6.12,False
2018-06-15,905.5,-2.346,speculative_mom,bearish,speculative_mom,oil_energy,0.93,1.0,0.0,0.5,0.0051,0.0121,2.1,0.0125,-0.0658,-0.0899,0.0,0.0,0.026,-5.689,-5.936,-6.12,False
2018-06-18,908.5,0.331,speculative_mom,bearish,speculative_mom,macro_fx,0.802,1.0,0.0,0.458,-0.0015,0.0145,4.5,0.0124,-0.0474,-0.0901,0.0,0.0,0.026,-4.513,-6.192,-6.12,False
2018-06-19,889.0,-2.146,speculative_mom,bearish,speculative_mom,macro_fx,1.0,1.0,0.0,0.5,-0.0102,0.0165,4.1,0.0123,-0.0681,-0.1329,0.0,0.0,0.026,-4.513,-6.665,-6.12,False
2018-06-20,889.5,0.056,speculative_mom,bearish,speculative_mom,macro_fx,1.0,1.0,0.0,0.466,0.0018,0.0158,4.6,0.0121,-0.0497,-0.1368,0.0,0.0,-1.012,-3.485,-6.689,-0.787,False
2018-06-21,880.5,-1.012,speculative_mom,bearish,speculative_mom,macro_fx,1.0,1.0,0.0,0.468,-0.0124,0.0114,2.5,0.0121,-0.0504,-0.1528,0.0,0.0,-1.012,-3.634,-7.553,0.653,False
2018-06-22,894.5,1.59,speculative_mom,bearish,speculative_mom,oil_energy,1.0,1.0,0.0,0.3,0.0291,0.0086,12.4,0.0125,-0.0121,-0.1364,0.0,0.0,-1.012,-3.634,-7.267,0.653,False
2018-06-25,874.5,-2.236,speculative_mom,bearish,speculative_mom,macro_fx,1.0,1.0,0.0,0.425,0.0178,-0.0052,10.9,0.0127,-0.0374,-0.1603,0.0,0.0,-0.829,-4.46,-4.002,1.687,False
2018-06-26,867.25,-0.829,speculative_mom,bearish,speculative_mom,oil_energy,1.0,1.0,0.0,0.3,0.0841,-0.0012,10.9,0.012,-0.0245,-0.1584,0.0,0.0,0.029,-4.46,-2.883,3.056,False
2018-06-27,867.5,0.029,speculative_mom,bearish,speculative_mom,oil_energy,1.0,1.0,0.0,0.3,0.1049,0.0057,12.6,0.0119,-0.0247,-0.152,0.0,0.0,-0.72,-4.46,-2.478,2.334,False
2018-06-28,861.25,-0.72,speculative_mom,bearish,speculative_mom,oil_energy,1.0,1.0,0.0,0.3,0.1288,0.0032,12.5,0.0116,-0.0219,-0.1544,0.0,0.0,-0.319,-1.045,-1.335,2.334,False
2018-06-29,858.5,-0.319,speculative_mom,bearish,speculative_mom,oil_energy,1.0,1.0,0.0,0.434,0.1198,-0.0045,13.7,0.0116,-0.0402,-0.1594,0.0,0.0,-1.165,-1.045,-1.252,-0.582,False
2018-07-02,848.5,-1.165,speculative_mom,bearish,speculative_mom,oil_energy,1.0,1.0,0.0,0.3,0.1282,0.0,12.6,0.0116,-0.0297,-0.153,0.0,0.0,-0.53,-2.18,1.12,1.886,False
2018-07-03,844.0,-0.53,speculative_mom,bearish,speculative_mom,oil_energy,1.0,1.0,0.0,0.3,0.0811,0.0007,13.9,0.0098,-0.0268,-0.1571,0.0,0.0,-1.007,-3.555,1.985,1.6,False
2018-07-05,835.5,-1.007,speculative_mom,bearish,speculative_mom,oil_energy,1.0,1.0,0.0,0.423,0.0714,0.002,13.9,0.0096,-0.0369,-0.1597,0.0,0.0,-1.007,-0.718,3.082,1.6,False
2018-07-06,874.0,4.608,speculative_mom,bullish,speculative_mom,macro_fx,0.65,1.0,0.0,0.2,0.0464,-0.0068,39.1,0.0134,0.0148,-0.1029,0.0,0.0,-1.007,-0.718,-0.4,1.6,False
2018-07-09,851.75,-2.546,speculative_mom,bearish,speculative_mom,macro_fx,0.76,1.0,0.0,0.0,0.015,-0.0127,32.6,0.0139,-0.0079,-0.1212,0.0,0.0,-1.007,-0.718,2.73,1.6,False
2018-07-10,852.25,0.059,speculative_mom,bullish,speculative_mom,macro_fx,0.656,1.0,0.0,0.2,0.009,-0.0134,37.3,0.0138,0.0044,-0.1064,0.0,0.0,-1.007,-0.733,6.043,2.611,False
2018-07-11,829.75,-2.64,oil_energy,bearish,oil_energy,speculative_mom,1.0,1.0,0.0,0.0,-0.0508,0.001,32.0,0.0142,-0.0169,-0.1302,0.0,0.0,-1.007,-0.733,6.87,2.611,False
2018-07-12,830.0,0.03,speculative_mom,bearish,speculative_mom,oil_energy,0.685,1.0,0.0,0.0,-0.0488,-0.0006,34.0,0.0143,-0.0066,-0.1132,0.0,0.0,-1.928,2.139,6.325,1.446,True
2018-07-13,814.0,-1.928,speculative_mom,bearish,speculative_mom,oil_energy,0.985,1.0,0.0,0.305,-0.0422,0.0017,24.8,0.0144,-0.0686,-0.1221,0.0,0.0,1.904,5.405,8.876,3.44,False
2018-07-16,829.5,1.904,oil_energy,bearish,oil_energy,speculative_mom,0.957,0.991,0.0,0.0,-0.0669,0.0004,35.5,0.0151,-0.0261,-0.0839,0.0,0.0,1.206,3.767,5.756,0.633,False
2018-07-17,839.5,1.206,oil_energy,bearish,oil_energy,macro_fx,0.758,0.955,0.0,0.0,-0.0775,0.0099,41.2,0.0153,-0.015,-0.0759,0.0,0.0,0.328,2.591,5.926,-2.263,False
